,year,state,n_killed,n_injured
109019,2016,North Carolina,0,0
109020,2016,Indiana,0,3
109021,2016,New Mexico,0,1
109022,2016,Virginia,1,0
109023,2016,Oklahoma,0,0
109024,2016,Ohio,0,2
109025,2016,Illinois,0,1
109026,2016,Michigan,0,0
109027,2016,Arkansas,1,0
109028,2016,South Dakota,0,0
109029,2016,Connecticut,0,0
109030,2016,Connecticut,1,0
109031,2016,Arkansas,0,0
109032,2016,Arkansas,1,0
109033,2016,Illinois,0,1
109034,2016,Illinois,0,1
109035,2016,Nevada,1,0
109036,2016,New York,1,0
109037,2016,Illinois,0,1
109038,2016,California,0,1
109039,2016,Illinois,0,1
109040,2016,Illinois,0,1
109041,2016,Florida,3,1
109042,2016,New York,0,0
109043,2016,Florida,0,1
109044,2016,Oregon,0,1
109045,2016,Kansas,0,1
109046,2016,Colorado,1,0
109047,2016,Texas,0,1
109048,2016,North Dakota,0,0
109049,2016,Florida,0,1
109050,2016,Florida,0,2
109051,2016,Missouri,0,1
109052,2016,Wisconsin,0,1
109053,2016,Florida,1,0
109054,2016,Massachusetts,0,0
109055,2016,California,1,0
109056,2016,Missouri,1,1
109057,2016,Oklahoma,0,0
109058,2016,Louisiana,0,0
109059,2016,Indiana,1,1
109060,2016,Texas,0,2
109061,2016,Colorado,0,0
109062,2016,Louisiana,0,1
109063,2016,North Carolina,0,0
109064,2016,Alaska,1,0
109065,2016,Florida,1,0
109066,2016,Ohio,0,0
109067,2016,Minnesota,1,0
109068,2016,Illinois,0,0
109069,2016,Ohio,1,0
109070,2016,Oregon,0,0
109071,2016,Ohio,0,0
109072,2016,Wisconsin,0,2
109073,2016,Wisconsin,0,0
109074,2016,Illinois,0,0
109075,2016,Texas,0,2
109076,2016,Texas,2,0
109077,2016,South Carolina,0,2
109078,2016,South Carolina,0,2
109079,2016,Illinois,0,0
109080,2016,Mississippi,0,2
109081,2016,Texas,1,1
109082,2016,Texas,0,1
109083,2016,Texas,0,1
109084,2016,Alabama,0,1
109085,2016,Louisiana,1,0
109086,2016,Massachusetts,0,0
109087,2016,Florida,1,0
109088,2016,Michigan,0,1
109089,2016,Indiana,0,0
109090,2016,Tennessee,0,0
109091,2016,Louisiana,0,1
109092,2016,Tennessee,0,1
109093,2016,District of Columbia,0,1
109094,2016,Massachusetts,0,0
109095,2016,South Carolina,0,0
109096,2016,Missouri,0,0
109097,2016,Missouri,0,0
109098,2016,Wisconsin,1,0
109099,2016,Wisconsin,0,0
109100,2016,Indiana,0,1
109101,2016,New Jersey,0,1
109102,2016,Ohio,0,2
109103,2016,Texas,0,0
109104,2016,New York,0,0
109105,2016,Florida,1,0
109106,2016,New York,0,0
109107,2016,Florida,0,0
109108,2016,Wisconsin,0,0
109109,2016,New York,0,0
109110,2016,North Carolina,0,0
109111,2016,Illinois,0,1
109112,2016,New York,0,0
109113,2016,Arkansas,0,1
109114,2016,Arkansas,0,1
109115,2016,New York,0,1
109116,2016,New York,0,0
109117,2016,Mississippi,0,1
109118,2016,Mississippi,2,0
109119,2016,Virginia,0,0
109120,2016,Virginia,0,1
109121,2016,New Jersey,0,1
109122,2016,South Carolina,1,0
109123,2016,Louisiana,0,1
109124,2016,South Carolina,0,2
109125,2016,Texas,1,0
109126,2016,Missouri,1,0
109127,2016,Texas,0,0
109128,2016,Washington,0,0
109129,2016,Alabama,1,0
109130,2016,Florida,2,0
109131,2016,Pennsylvania,0,1
109132,2016,Massachusetts,0,0
109133,2016,Illinois,1,0
109134,2016,Massachusetts,0,0
109135,2016,West Virginia,0,0
109136,2016,Washington,0,0
109137,2016,Wisconsin,0,2
109138,2016,Georgia,0,0
109139,2016,New Hampshire,0,0
109140,2016,Florida,0,0
109141,2016,New Hampshire,0,0
109142,2016,North Carolina,0,1
109143,2016,California,0,0
109144,2016,Florida,0,1
109145,2016,Georgia,0,0
109146,2016,Georgia,0,0
109147,2016,Wisconsin,0,1
109148,2016,Colorado,0,0
109149,2016,Nebraska,0,1
109150,2016,Michigan,0,0
109151,2016,Pennsylvania,0,0
109152,2016,Georgia,0,0
109153,2016,Maine,0,0
109154,2016,Colorado,0,3
109155,2016,California,0,0
109156,2016,Colorado,0,2
109157,2016,Georgia,0,0
109158,2016,Florida,0,1
109159,2016,Alabama,0,2
109160,2016,Washington,0,1
109161,2016,California,0,1
109162,2016,California,0,0
109163,2016,Alabama,0,1
109164,2016,California,1,0
109165,2016,Alabama,1,0
109166,2016,Washington,0,0
109167,2016,Illinois,0,0
109168,2016,Tennessee,0,1
109169,2016,Tennessee,0,1
109170,2016,District of Columbia,0,2
109171,2016,Louisiana,1,1
109172,2016,Ohio,0,0
109173,2016,New York,0,0
109174,2016,Wisconsin,0,0
109175,2016,Tennessee,1,0
109176,2016,Alabama,1,0
109177,2016,New York,0,0
109178,2016,Michigan,1,0
109179,2016,Wisconsin,0,0
109180,2016,Kansas,0,0
109181,2016,Illinois,0,1
109182,2016,Illinois,0,1
109183,2016,Illinois,0,1
109184,2016,Idaho,0,1
109185,2016,New York,0,0
109186,2016,New York,0,2
109187,2016,New York,1,0
109188,2016,Kentucky,1,0
109189,2016,Michigan,0,1
109190,2016,Tennessee,1,0
109191,2016,New York,0,0
109192,2016,New York,0,1
109193,2016,New York,0,0
109194,2016,New York,0,0
109195,2016,Tennessee,1,0
109196,2016,California,1,0
109197,2016,Tennessee,0,1
109198,2016,Pennsylvania,0,1
109199,2016,Colorado,0,0
109200,2016,Illinois,0,1
109201,2016,Ohio,0,1
109202,2016,Illinois,0,1
109203,2016,Mississippi,1,0
109204,2016,Mississippi,0,1
109205,2016,New Jersey,0,1
109206,2016,Delaware,0,0
109207,2016,Arkansas,0,1
109208,2016,Arizona,0,1
109209,2016,California,0,0
109210,2016,Arizona,0,1
109211,2016,Arkansas,0,0
109212,2016,Arkansas,0,0
109213,2016,Arizona,0,1
109214,2016,California,1,0
109215,2016,Texas,0,1
109216,2016,Illinois,0,2
109217,2016,Illinois,1,0
109218,2016,Wisconsin,0,0
109219,2016,North Carolina,0,0
109220,2016,North Carolina,1,0
109221,2016,North Dakota,0,1
109222,2016,Ohio,0,0
109223,2016,Alaska,0,0
109224,2016,Washington,0,2
109225,2016,Georgia,0,0
109226,2016,New Jersey,0,0
109227,2016,Illinois,1,1
109228,2016,Illinois,1,0
109229,2016,Texas,0,1
109230,2016,Colorado,0,1
109231,2016,Missouri,0,1
109232,2016,Tennessee,1,1
109233,2016,Florida,0,2
109234,2016,Oregon,0,0
109235,2016,Texas,0,1
109236,2016,Texas,0,0
109237,2016,Nevada,1,0
109238,2016,North Carolina,0,1
109239,2016,Kansas,1,0
109240,2016,Minnesota,0,1
109241,2016,Illinois,0,1
109242,2016,California,1,0
109243,2016,Pennsylvania,1,0
109244,2016,North Carolina,0,0
109245,2016,Connecticut,0,0
109246,2016,California,1,4
109247,2016,West Virginia,0,1
109248,2016,Ohio,0,0
109249,2016,Michigan,0,1
109250,2016,Tennessee,0,1
109251,2016,Florida,0,1
109252,2016,Wisconsin,0,1
109253,2016,Massachusetts,0,1
109254,2016,Ohio,0,0
109255,2016,Virginia,0,2
109256,2016,Massachusetts,0,0
109257,2016,Washington,0,1
109258,2016,Ohio,0,1
109259,2016,Texas,2,0
109260,2016,Indiana,0,1
109261,2016,Georgia,0,0
109262,2016,Illinois,0,1
109263,2016,Oklahoma,1,0
109264,2016,Georgia,0,2
109265,2016,Montana,0,0
109266,2016,Illinois,1,0
109267,2016,Georgia,2,0
109268,2016,California,2,0
109269,2016,Massachusetts,1,0
109270,2016,Alabama,0,0
109271,2016,South Carolina,1,0
109272,2016,Alabama,0,1
109273,2016,Texas,1,0
109274,2016,Georgia,0,1
109275,2016,Kentucky,0,0
109276,2016,Massachusetts,0,1
109277,2016,Florida,0,0
109278,2016,Massachusetts,0,1
109279,2016,Louisiana,0,0
109280,2016,New York,0,1
109281,2016,New Mexico,0,1
109282,2016,Georgia,0,2
109283,2016,Ohio,0,0
109284,2016,New York,0,1
109285,2016,Iowa,0,0
109286,2016,Connecticut,0,1
109287,2016,Oregon,0,0
109288,2016,Maine,0,0
109289,2016,New Hampshire,0,0
109290,2016,Kentucky,0,0
109291,2016,Nevada,1,0
109292,2016,Virginia,0,1
109293,2016,Illinois,1,1
109294,2016,Illinois,1,0
109295,2016,Kentucky,0,0
109296,2016,Louisiana,0,1
109297,2016,Maryland,0,0
109298,2016,California,0,0
109299,2016,Texas,0,0
109300,2016,Georgia,1,0
109301,2016,Maryland,0,1
109302,2016,Indiana,0,0
109303,2016,Rhode Island,0,1
109304,2016,District of Columbia,0,1
109305,2016,New Jersey,0,1
109306,2016,Illinois,0,0
109307,2016,California,0,0
109308,2016,Illinois,0,1
109309,2016,Louisiana,0,0
109310,2016,Missouri,0,0
109311,2016,North Carolina,1,0
109312,2016,Georgia,0,0
109313,2016,Rhode Island,0,1
109314,2016,New York,0,3
109315,2016,Florida,0,1
109316,2016,Georgia,1,0
109317,2016,District of Columbia,0,2
109318,2016,Indiana,1,1
109319,2016,Georgia,1,0
109320,2016,Georgia,0,0
109321,2016,Texas,1,0
109322,2016,Louisiana,0,0
109323,2016,Louisiana,0,1
109324,2016,Tennessee,0,1
109325,2016,Louisiana,0,0
109326,2016,Indiana,0,0
109327,2016,Florida,0,2
109328,2016,Michigan,1,0
109329,2016,Florida,0,1
109330,2016,Arkansas,1,0
109331,2016,Connecticut,0,0
109332,2016,Pennsylvania,0,1
109333,2016,Massachusetts,0,1
109334,2016,Michigan,1,0
109335,2016,Louisiana,0,0
109336,2016,Pennsylvania,0,0
109337,2016,New York,0,1
109338,2016,Arizona,0,1
109339,2016,New York,0,1
109340,2016,Kentucky,0,1
109341,2016,New York,0,0
109342,2016,New York,0,1
109343,2016,Louisiana,0,1
109344,2016,Illinois,0,1
109345,2016,Ohio,0,0
109346,2016,Florida,0,1
109347,2016,Florida,1,0
109348,2016,California,0,1
109349,2016,Ohio,0,1
109350,2016,Alabama,0,1
109351,2016,California,0,1
109352,2016,New York,0,1
109353,2016,Alabama,1,0
109354,2016,Alabama,1,0
109355,2016,Illinois,0,0
109356,2016,Maryland,1,1
109357,2016,Ohio,0,0
109358,2016,Illinois,0,0
109359,2016,Ohio,1,0
109360,2016,Illinois,0,1
109361,2016,Alabama,1,0
109362,2016,Rhode Island,0,1
109363,2016,Indiana,0,1
109364,2016,New Jersey,0,1
109365,2016,Massachusetts,0,0
109366,2016,Indiana,0,0
109367,2016,Missouri,0,1
109368,2016,Georgia,0,0
109369,2016,Alabama,0,1
109370,2016,Oklahoma,0,1
109371,2016,New York,0,0
109372,2016,North Carolina,0,1
109373,2016,New Jersey,0,1
109374,2016,California,0,0
109375,2016,Illinois,0,1
109376,2016,Virginia,0,0
109377,2016,Oregon,0,0
109378,2016,Massachusetts,0,0
109379,2016,Massachusetts,0,0
109380,2016,Massachusetts,0,0
109381,2016,Massachusetts,0,0
109382,2016,Alaska,0,0
109383,2016,Colorado,0,0
109384,2016,Texas,0,1
109385,2016,Texas,1,0
109386,2016,Florida,1,0
109387,2016,Michigan,0,1
109388,2016,Georgia,0,1
109389,2016,Georgia,0,1
109390,2016,California,0,0
109391,2016,Texas,0,0
109392,2016,South Carolina,0,0
109393,2016,Wisconsin,0,1
109394,2016,California,0,1
109395,2016,South Carolina,0,1
109396,2016,North Carolina,1,1
109397,2016,North Carolina,1,0
109398,2016,Louisiana,0,0
109399,2016,Indiana,0,0
109400,2016,Illinois,0,0
109401,2016,Texas,0,0
109402,2016,Illinois,1,0
109403,2016,Pennsylvania,0,2
109404,2016,Oregon,1,1
109405,2016,New York,0,0
109406,2016,Mississippi,0,1
109407,2016,Illinois,0,0
109408,2016,Arizona,0,1
109409,2016,Illinois,1,0
109410,2016,South Carolina,1,0
109411,2016,Texas,0,0
109412,2016,North Carolina,1,2
109413,2016,New York,0,0
109414,2016,Kentucky,0,1
109415,2016,Pennsylvania,0,0
109416,2016,Texas,1,2
109417,2016,Pennsylvania,0,1
109418,2016,Minnesota,0,0
109419,2016,Minnesota,1,0
109420,2016,Virginia,0,0
109421,2016,Georgia,0,2
109422,2016,Florida,0,1
109423,2016,Texas,0,0
109424,2016,Alabama,2,0
109425,2016,Illinois,1,0
109426,2016,Texas,0,0
109427,2016,Nevada,0,1
109428,2016,Illinois,0,0
109429,2016,California,1,0
109430,2016,South Carolina,0,0
109431,2016,Florida,1,0
109432,2016,Arizona,1,0
109433,2016,Indiana,0,1
109434,2016,District of Columbia,0,0
109435,2016,District of Columbia,0,0
109436,2016,Delaware,0,1
109437,2016,Wisconsin,0,0
109438,2016,Maryland,0,1
109439,2016,Ohio,0,1
109440,2016,Washington,0,0
109441,2016,Illinois,0,0
109442,2016,Vermont,0,0
109443,2016,Pennsylvania,0,0
109444,2016,Colorado,0,0
109445,2016,Washington,0,0
109446,2016,New York,0,0
109447,2016,Michigan,0,0
109448,2016,Louisiana,0,1
109449,2016,California,0,1
109450,2016,Georgia,0,0
109451,2016,Washington,2,3
109452,2016,New York,0,0
109453,2016,California,0,0
109454,2016,Florida,0,1
109455,2016,New York,0,0
109456,2016,Texas,1,0
109457,2016,California,0,0
109458,2016,California,1,0
109459,2016,Massachusetts,0,1
109460,2016,Washington,1,0
109461,2016,Virginia,0,0
109462,2016,Virginia,0,1
109463,2016,Colorado,0,0
109464,2016,Colorado,0,2
109465,2016,Illinois,0,0
109466,2016,Ohio,0,0
109467,2016,Michigan,1,0
109468,2016,Florida,0,0
109469,2016,Tennessee,0,1
109470,2016,Massachusetts,0,0
109471,2016,Montana,1,0
109472,2016,Alaska,0,0
109473,2016,Virginia,1,0
109474,2016,Oregon,0,2
109475,2016,Kansas,0,0
109476,2016,Ohio,0,2
109477,2016,Massachusetts,0,3
109478,2016,Kansas,0,0
109479,2016,Florida,1,0
109480,2016,Illinois,0,0
109481,2016,Maryland,1,0
109482,2016,Connecticut,0,0
109483,2016,Alabama,0,0
109484,2016,Connecticut,0,1
109485,2016,Vermont,0,0
109486,2016,Nevada,0,2
109487,2016,Connecticut,0,0
109488,2016,Indiana,0,2
109489,2016,Louisiana,0,1
109490,2016,Indiana,0,1
109491,2016,Rhode Island,0,0
109492,2016,Massachusetts,0,1
109493,2016,Massachusetts,0,0
109494,2016,Idaho,0,1
109495,2016,Alabama,0,0
109496,2016,Washington,0,1
109497,2016,Oklahoma,0,0
109498,2016,New York,0,0
109499,2016,Alaska,0,1
109500,2016,Utah,1,0
109501,2016,Delaware,0,1
109502,2016,Texas,0,1
109503,2016,Maryland,0,0
109504,2016,New York,0,0
109505,2016,Nevada,1,1
109506,2016,New York,0,0
109507,2016,Illinois,1,0
109508,2016,Louisiana,0,1
109509,2016,California,0,1
109510,2016,South Carolina,0,0
109511,2016,Pennsylvania,1,0
109512,2016,Illinois,0,1
109513,2016,Nevada,1,0
109514,2016,Michigan,1,0
109515,2016,Alabama,0,1
109516,2016,Florida,0,0
109517,2016,Louisiana,0,1
109518,2016,Connecticut,0,0
109519,2016,Illinois,0,1
109520,2016,Virginia,6,0
109521,2016,Illinois,0,1
109522,2016,North Carolina,0,0
109523,2016,Illinois,0,1
109524,2016,Pennsylvania,0,0
109525,2016,Tennessee,0,0
109526,2016,Texas,0,0
109527,2016,Oregon,0,0
109528,2016,Texas,1,0
109529,2016,Wisconsin,0,0
109530,2016,Arkansas,1,1
109531,2016,Iowa,0,0
109532,2016,Indiana,0,1
109533,2016,Maryland,0,0
109534,2016,Arizona,3,0
109535,2016,North Carolina,0,0
109536,2016,Texas,0,1
109537,2016,Texas,0,1
109538,2016,Arkansas,0,0
109539,2016,Louisiana,0,2
109540,2016,Florida,0,1
109541,2016,California,0,0
109542,2016,Oregon,1,0
109543,2016,Pennsylvania,0,2
109544,2016,Tennessee,1,0
109545,2016,Kentucky,0,0
109546,2016,Michigan,1,0
109547,2016,South Carolina,1,0
109548,2016,Texas,0,0
109549,2016,Kansas,0,1
109550,2016,New Mexico,1,0
109551,2016,New York,0,0
109552,2016,Oklahoma,0,0
109553,2016,Georgia,1,1
109554,2016,Massachusetts,0,0
109555,2016,Texas,0,1
109556,2016,Tennessee,1,0
109557,2016,Massachusetts,1,0
109558,2016,California,1,0
109559,2016,Indiana,0,1
109560,2016,Michigan,1,0
109561,2016,Georgia,0,0
109562,2016,West Virginia,0,1
109563,2016,Ohio,1,0
109564,2016,Louisiana,0,1
109565,2016,Connecticut,0,0
109566,2016,Michigan,0,0
109567,2016,Florida,2,0
109568,2016,Georgia,0,0
109569,2016,Texas,0,0
109570,2016,Kentucky,1,0
109571,2016,Texas,1,0
109572,2016,Tennessee,1,0
109573,2016,Massachusetts,1,0
109574,2016,Massachusetts,0,0
109575,2016,Texas,1,0
109576,2016,South Carolina,0,1
109577,2016,Texas,1,0
109578,2016,North Carolina,0,1
109579,2016,Georgia,0,0
109580,2016,New York,1,0
109581,2016,Maryland,0,1
109582,2016,Florida,0,0
109583,2016,Georgia,0,1
109584,2016,California,0,0
109585,2016,Illinois,0,1
109586,2016,Georgia,0,0
109587,2016,Illinois,0,1
109588,2016,Maryland,0,0
109589,2016,Illinois,0,1
109590,2016,California,0,0
109591,2016,New Jersey,1,0
109592,2016,North Carolina,0,0
109593,2016,California,0,1
109594,2016,Illinois,0,1
109595,2016,Oklahoma,0,0
109596,2016,California,1,0
109597,2016,Oklahoma,0,0
109598,2016,California,0,0
109599,2016,Texas,0,0
109600,2016,North Carolina,1,1
109601,2016,North Carolina,1,0
109602,2016,California,1,0
109603,2016,Indiana,1,0
109604,2016,Indiana,0,1
109605,2016,New York,1,1
109606,2016,Maryland,0,0
109607,2016,Missouri,0,1
109608,2016,Massachusetts,0,0
109609,2016,New York,0,0
109610,2016,Maryland,0,1
109611,2016,Kansas,0,0
109612,2016,Missouri,0,0
109613,2016,New York,0,1
109614,2016,Wisconsin,0,3
109615,2016,West Virginia,0,1
109616,2016,South Dakota,0,0
109617,2016,Louisiana,1,0
109618,2016,New Hampshire,0,1
109619,2016,New Hampshire,0,0
109620,2016,Michigan,0,0
109621,2016,Maine,0,0
109622,2016,New York,0,1
109623,2016,New York,0,1
109624,2016,Illinois,0,1
109625,2016,Oregon,0,0
109626,2016,Oregon,0,0
109627,2016,Illinois,0,1
109628,2016,Florida,0,1
109629,2016,Georgia,1,0
109630,2016,Nevada,0,0
109631,2016,Illinois,0,0
109632,2016,North Carolina,0,1
109633,2016,Michigan,0,1
109634,2016,New Jersey,0,1
109635,2016,North Carolina,0,1
109636,2016,Tennessee,0,1
109637,2016,California,0,1
109638,2016,Massachusetts,0,0
109639,2016,New Jersey,2,0
109640,2016,Tennessee,0,1
109641,2016,Louisiana,0,0
109642,2016,Massachusetts,0,0
109643,2016,Massachusetts,0,0
109644,2016,California,0,0
109645,2016,Louisiana,0,0
109646,2016,Louisiana,0,1
109647,2016,Texas,0,0
109648,2016,Virginia,0,0
109649,2016,Pennsylvania,1,0
109650,2016,Tennessee,0,0
109651,2016,California,0,0
109652,2016,Oklahoma,0,0
109653,2016,Mississippi,0,1
109654,2016,West Virginia,0,1
109655,2016,Alabama,0,2
109656,2016,Alabama,1,0
109657,2016,Alabama,0,0
109658,2016,Oregon,1,0
109659,2016,Alabama,0,1
109660,2016,Pennsylvania,0,1
109661,2016,Illinois,0,1
109662,2016,Tennessee,0,0
109663,2016,Wisconsin,0,1
109664,2016,Wisconsin,0,1
109665,2016,Indiana,0,0
109666,2016,Illinois,0,0
109667,2016,Ohio,0,1
109668,2016,Louisiana,0,1
109669,2016,Alabama,1,0
109670,2016,Oklahoma,0,0
109671,2016,Kansas,0,1
109672,2016,Pennsylvania,0,1
109673,2016,Georgia,1,0
109674,2016,North Carolina,0,0
109675,2016,North Carolina,0,0
109676,2016,Missouri,0,0
109677,2016,Illinois,0,1
109678,2016,Florida,1,0
109679,2016,Indiana,1,0
109680,2016,California,0,1
109681,2016,Georgia,0,0
109682,2016,New Hampshire,0,0
109683,2016,Georgia,0,0
109684,2016,Georgia,0,0
109685,2016,Florida,0,0
109686,2016,California,0,0
109687,2016,New Jersey,1,0
109688,2016,California,0,0
109689,2016,West Virginia,0,1
109690,2016,Georgia,0,0
109691,2016,North Carolina,0,0
109692,2016,Tennessee,0,1
109693,2016,Ohio,0,0
109694,2016,Iowa,0,0
109695,2016,Iowa,0,0
109696,2016,Kentucky,1,0
109697,2016,Nebraska,1,0
109698,2016,Oregon,0,1
109699,2016,Texas,0,0
109700,2016,New Hampshire,0,1
109701,2016,Washington,0,0
109702,2016,Ohio,0,0
109703,2016,New Jersey,0,0
109704,2016,Pennsylvania,1,0
109705,2016,Wisconsin,0,0
109706,2016,Texas,1,0
109707,2016,Texas,0,1
109708,2016,California,0,0
109709,2016,California,0,1
109710,2016,Tennessee,0,1
109711,2016,North Carolina,0,0
109712,2016,California,0,3
109713,2016,Pennsylvania,0,2
109714,2016,North Carolina,1,0
109715,2016,Pennsylvania,0,2
109716,2016,Pennsylvania,0,0
109717,2016,Pennsylvania,1,0
109718,2016,Pennsylvania,1,0
109719,2016,Maine,0,0
109720,2016,Wisconsin,0,0
109721,2016,Illinois,0,0
109722,2016,Alaska,2,0
109723,2016,Kansas,0,0
109724,2016,New Mexico,0,1
109725,2016,Massachusetts,0,0
109726,2016,Florida,0,0
109727,2016,Illinois,0,2
109728,2016,Texas,0,0
109729,2016,Washington,1,0
109730,2016,Kansas,0,0
109731,2016,California,0,1
109732,2016,Illinois,1,0
109733,2016,Pennsylvania,0,0
109734,2016,Iowa,0,0
109735,2016,Missouri,0,1
109736,2016,Missouri,0,0
109737,2016,Nebraska,0,0
109738,2016,Florida,2,1
109739,2016,Missouri,0,1
109740,2016,Arkansas,0,1
109741,2016,Minnesota,1,1
109742,2016,New York,0,0
109743,2016,Mississippi,0,1
109744,2016,Mississippi,0,2
109745,2016,Ohio,0,1
109746,2016,Illinois,0,1
109747,2016,North Carolina,0,1
109748,2016,Texas,1,0
109749,2016,California,1,0
109750,2016,Mississippi,0,0
109751,2016,Massachusetts,0,0
109752,2016,Oklahoma,0,0
109753,2016,Iowa,0,1
109754,2016,California,0,1
109755,2016,Indiana,0,1
109756,2016,Nevada,1,0
109757,2016,Pennsylvania,1,2
109758,2016,Maryland,0,0
109759,2016,Louisiana,0,1
109760,2016,Michigan,1,0
109761,2016,New Jersey,1,0
109762,2016,Maryland,0,0
109763,2016,California,1,0
109764,2016,Illinois,0,0
109765,2016,New York,1,1
109766,2016,New York,0,0
109767,2016,Delaware,0,0
109768,2016,Nevada,0,0
109769,2016,Delaware,0,0
109770,2016,Nevada,0,0
109771,2016,Tennessee,0,0
109772,2016,Montana,0,0
109773,2016,California,1,0
109774,2016,California,0,0
109775,2016,Rhode Island,0,0
109776,2016,Virginia,0,0
109777,2016,Kansas,0,0
109778,2016,California,1,0
109779,2016,Tennessee,0,1
109780,2016,Nevada,0,1
109781,2016,Missouri,0,1
109782,2016,Missouri,0,2
109783,2016,Tennessee,1,0
109784,2016,Massachusetts,0,0
109785,2016,Ohio,0,1
109786,2016,Nevada,0,1
109787,2016,Nevada,0,3
109788,2016,Georgia,0,1
109789,2016,Missouri,0,1
109790,2016,Pennsylvania,0,1
109791,2016,California,0,1
109792,2016,Georgia,0,1
109793,2016,Washington,0,1
109794,2016,California,0,0
109795,2016,California,0,0
109796,2016,Alabama,1,0
109797,2016,Alabama,1,0
109798,2016,North Carolina,0,0
109799,2016,Alabama,1,0
109800,2016,Alabama,0,1
109801,2016,Minnesota,0,0
109802,2016,North Carolina,0,0
109803,2016,Connecticut,0,0
109804,2016,Pennsylvania,0,1
109805,2016,Washington,0,0
109806,2016,Massachusetts,0,0
109807,2016,Illinois,0,0
109808,2016,New York,0,0
109809,2016,Florida,1,0
109810,2016,Ohio,0,0
109811,2016,Florida,0,0
109812,2016,Ohio,0,1
109813,2016,Illinois,0,1
109814,2016,Tennessee,0,0
109815,2016,Oklahoma,0,0
109816,2016,Tennessee,0,0
109817,2016,Texas,1,0
109818,2016,South Carolina,0,1
109819,2016,Iowa,0,1
109820,2016,Florida,0,2
109821,2016,Missouri,1,0
109822,2016,Virginia,0,0
109823,2016,Virginia,1,1
109824,2016,Illinois,1,0
109825,2016,Texas,0,0
109826,2016,Texas,0,1
109827,2016,Illinois,0,0
109828,2016,New York,0,1
109829,2016,Illinois,0,1
109830,2016,Illinois,0,1
109831,2016,Illinois,0,3
109832,2016,Illinois,0,1
109833,2016,South Carolina,1,0
109834,2016,Pennsylvania,0,0
109835,2016,New York,0,1
109836,2016,Texas,0,0
109837,2016,Iowa,0,1
109838,2016,Hawaii,0,0
109839,2016,Texas,0,1
109840,2016,Ohio,0,0
109841,2016,Virginia,0,1
109842,2016,Wisconsin,0,0
109843,2016,California,0,0
109844,2016,Massachusetts,1,0
109845,2016,Georgia,0,0
109846,2016,New York,0,0
109847,2016,Ohio,0,1
109848,2016,Texas,1,0
109849,2016,Georgia,0,0
109850,2016,Alabama,1,0
109851,2016,Texas,0,1
